 aryl_halide_.C3_NMR_shift , aryl_halide_V3_intensity , ligand_.C15_NMR_shift , ligand_.C16_electrostatic_charge , ligand_V10_intensity , yield 
-0.467225,-0.6235,0.897563,0.066217,-0.58353,0.7
-0.467402,-0.691324,0.897563,0.066217,-0.58353,2.97
0.067187,-0.736723,0.897563,0.066217,-0.58353,3.11
-0.54314,1.166942,0.897563,0.066217,-0.58353,0.49
-1.057556,-0.200914,0.897563,0.066217,-0.58353,4.89
-0.45006,-0.8896,0.897563,0.066217,-0.58353,1.31
2.202713,-0.898734,0.897563,0.066217,-0.58353,6.93
0.731575,2.270557,0.897563,0.066217,-0.58353,6.15
-0.496954,-0.34854,0.897563,0.066217,-0.58353,2.42
2.394801,-0.270597,0.897563,0.066217,-0.58353,7.12
-0.467402,-0.691324,0.897563,0.066217,-0.58353,1.12
0.067187,-0.736723,0.897563,0.066217,-0.58353,1.9
-1.057556,-0.200914,0.897563,0.066217,-0.58353,0.97
-0.45006,-0.8896,0.897563,0.066217,-0.58353,0.96
2.202713,-0.898734,0.897563,0.066217,-0.58353,2.6
2.394801,-0.270597,0.897563,0.066217,-0.58353,1.41
-0.467225,-0.6235,0.897563,0.066217,-0.58353,17.88
-0.467402,-0.691324,0.897563,0.066217,-0.58353,24.4
0.067187,-0.736723,0.897563,0.066217,-0.58353,24.45
-0.545883,-0.327372,0.897563,0.066217,-0.58353,1.68
-0.54314,1.166942,0.897563,0.066217,-0.58353,18.44
-1.057556,-0.200914,0.897563,0.066217,-0.58353,18.87
-0.452184,-0.87062,0.897563,0.066217,-0.58353,6.95
-0.45006,-0.8896,0.897563,0.066217,-0.58353,30.37
2.202713,-0.898734,0.897563,0.066217,-0.58353,33.47
-0.388744,1.671355,0.897563,0.066217,-0.58353,34.48
-0.390691,0.948264,0.897563,0.066217,-0.58353,35.36
0.731575,2.270557,0.897563,0.066217,-0.58353,35.68
-0.501466,-0.435562,0.897563,0.066217,-0.58353,18.37
-0.496954,-0.34854,0.897563,0.066217,-0.58353,27.83
2.394801,-0.270597,0.897563,0.066217,-0.58353,37.09
-0.467225,-0.6235,0.897563,0.066217,-0.58353,8.62
-0.467402,-0.691324,0.897563,0.066217,-0.58353,14.26
0.067187,-0.736723,0.897563,0.066217,-0.58353,28.5
-0.545883,-0.327372,0.897563,0.066217,-0.58353,0.54
-0.54314,1.166942,0.897563,0.066217,-0.58353,13.35
-1.057556,-0.200914,0.897563,0.066217,-0.58353,28.28
-0.452184,-0.87062,0.897563,0.066217,-0.58353,2
-0.45006,-0.8896,0.897563,0.066217,-0.58353,27.16
2.202713,-0.898734,0.897563,0.066217,-0.58353,50.52
-0.388744,1.671355,0.897563,0.066217,-0.58353,20
-0.390691,0.948264,0.897563,0.066217,-0.58353,25.99
0.731575,2.270557,0.897563,0.066217,-0.58353,40.33
-0.501466,-0.435562,0.897563,0.066217,-0.58353,13.35
-0.496954,-0.34854,0.897563,0.066217,-0.58353,40.64
2.394801,-0.270597,0.897563,0.066217,-0.58353,74.05
-0.467225,-0.6235,0.897563,0.066217,-0.58353,5.2
-0.467402,-0.691324,0.897563,0.066217,-0.58353,19.31
0.067187,-0.736723,0.897563,0.066217,-0.58353,30.77
-0.54314,1.166942,0.897563,0.066217,-0.58353,11.76
-1.057556,-0.200914,0.897563,0.066217,-0.58353,23.35
-0.452184,-0.87062,0.897563,0.066217,-0.58353,1.04
-0.45006,-0.8896,0.897563,0.066217,-0.58353,28.4
2.202713,-0.898734,0.897563,0.066217,-0.58353,39.89
-0.388744,1.671355,0.897563,0.066217,-0.58353,13.79
-0.390691,0.948264,0.897563,0.066217,-0.58353,19.53
0.731575,2.270557,0.897563,0.066217,-0.58353,26.87
-0.501466,-0.435562,0.897563,0.066217,-0.58353,9.4
-0.496954,-0.34854,0.897563,0.066217,-0.58353,40.58
2.394801,-0.270597,0.897563,0.066217,-0.58353,52.66
-0.467225,-0.6235,0.897563,0.066217,-0.58353,15.85
-0.467402,-0.691324,0.897563,0.066217,-0.58353,32.89
0.067187,-0.736723,0.897563,0.066217,-0.58353,47.14
-0.545883,-0.327372,0.897563,0.066217,-0.58353,0.71
-0.54314,1.166942,0.897563,0.066217,-0.58353,32.72
-1.057556,-0.200914,0.897563,0.066217,-0.58353,41.69
-0.452184,-0.87062,0.897563,0.066217,-0.58353,1.75
-0.45006,-0.8896,0.897563,0.066217,-0.58353,54.56
2.202713,-0.898734,0.897563,0.066217,-0.58353,68.58
-0.388744,1.671355,0.897563,0.066217,-0.58353,60.53
-0.390691,0.948264,0.897563,0.066217,-0.58353,67.75
0.731575,2.270557,0.897563,0.066217,-0.58353,80.81
-0.501466,-0.435562,0.897563,0.066217,-0.58353,6.78
-0.496954,-0.34854,0.897563,0.066217,-0.58353,48.77
2.394801,-0.270597,0.897563,0.066217,-0.58353,74.51
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,24.11
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,32.88
0.067187,-0.736723,-0.005036,-1.591601,1.756769,43.4
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,1.22
-0.54314,1.166942,-0.005036,-1.591601,1.756769,25.18
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,32.37
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,7.68
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,60.42
2.202713,-0.898734,-0.005036,-1.591601,1.756769,64.51
-0.388744,1.671355,-0.005036,-1.591601,1.756769,36.56
-0.390691,0.948264,-0.005036,-1.591601,1.756769,46.65
0.731575,2.270557,-0.005036,-1.591601,1.756769,47.85
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,21.45
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,27.72
2.394801,-0.270597,-0.005036,-1.591601,1.756769,52.22
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,15.43
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,30.09
0.067187,-0.736723,-0.005036,-1.591601,1.756769,35.84
-0.54314,1.166942,-0.005036,-1.591601,1.756769,11.65
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,17.03
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,1.19
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,32.4
2.202713,-0.898734,-0.005036,-1.591601,1.756769,27.28
-0.388744,1.671355,-0.005036,-1.591601,1.756769,24.96
-0.390691,0.948264,-0.005036,-1.591601,1.756769,45.55
0.731575,2.270557,-0.005036,-1.591601,1.756769,42.8
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,8.91
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,18.12
2.394801,-0.270597,-0.005036,-1.591601,1.756769,27.22
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,8.29
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,22.47
0.067187,-0.736723,-0.005036,-1.591601,1.756769,37.7
-0.54314,1.166942,-0.005036,-1.591601,1.756769,8.03
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,20.18
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,0.66
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,21.78
2.202713,-0.898734,-0.005036,-1.591601,1.756769,53.28
-0.388744,1.671355,-0.005036,-1.591601,1.756769,23.91
-0.390691,0.948264,-0.005036,-1.591601,1.756769,47.16
0.731575,2.270557,-0.005036,-1.591601,1.756769,62.54
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,4.58
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,21.19
2.394801,-0.270597,-0.005036,-1.591601,1.756769,42
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,18.4
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,16.25
0.067187,-0.736723,-0.005036,-1.591601,1.756769,42.72
-0.54314,1.166942,-0.005036,-1.591601,1.756769,39.12
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,47.6
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,3.6
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,69.99
2.202713,-0.898734,-0.005036,-1.591601,1.756769,70.05
-0.388744,1.671355,-0.005036,-1.591601,1.756769,20.98
-0.390691,0.948264,-0.005036,-1.591601,1.756769,23.19
0.731575,2.270557,-0.005036,-1.591601,1.756769,22.01
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,18.05
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,23.57
2.394801,-0.270597,-0.005036,-1.591601,1.756769,81.36
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,14.75
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,31.62
0.067187,-0.736723,-0.005036,-1.591601,1.756769,37.4
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,0.45
-0.54314,1.166942,-0.005036,-1.591601,1.756769,13.27
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,17.72
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,3.42
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,25.12
2.202713,-0.898734,-0.005036,-1.591601,1.756769,30.07
-0.388744,1.671355,-0.005036,-1.591601,1.756769,22.55
-0.390691,0.948264,-0.005036,-1.591601,1.756769,36.8
0.731575,2.270557,-0.005036,-1.591601,1.756769,42.21
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,8.75
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,19.13
2.394801,-0.270597,-0.005036,-1.591601,1.756769,27.47
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,9.36
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,22.13
0.067187,-0.736723,-0.005036,-1.591601,1.756769,38.83
-0.54314,1.166942,-0.005036,-1.591601,1.756769,9.54
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,21.42
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,2.22
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,25.84
2.202713,-0.898734,-0.005036,-1.591601,1.756769,53.85
-0.388744,1.671355,-0.005036,-1.591601,1.756769,25.37
-0.390691,0.948264,-0.005036,-1.591601,1.756769,50.91
0.731575,2.270557,-0.005036,-1.591601,1.756769,62.7
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,5.01
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,24.93
2.394801,-0.270597,-0.005036,-1.591601,1.756769,43.08
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,26.47
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,15.01
0.067187,-0.736723,-0.005036,-1.591601,1.756769,40.67
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,10.03
-0.54314,1.166942,-0.005036,-1.591601,1.756769,44.51
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,50.81
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,13.26
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,66.43
2.202713,-0.898734,-0.005036,-1.591601,1.756769,69.22
-0.388744,1.671355,-0.005036,-1.591601,1.756769,16.48
-0.390691,0.948264,-0.005036,-1.591601,1.756769,19.59
0.731575,2.270557,-0.005036,-1.591601,1.756769,19.12
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,37.02
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,10.03
2.394801,-0.270597,-0.005036,-1.591601,1.756769,41.02
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,17.89
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,30.84
0.067187,-0.736723,-0.005036,-1.591601,1.756769,42.95
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,39.23
-0.54314,1.166942,-0.005036,-1.591601,1.756769,47.14
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,49.47
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,6.26
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,24.92
2.202713,-0.898734,-0.005036,-1.591601,1.756769,29.3
-0.388744,1.671355,-0.005036,-1.591601,1.756769,26.07
-0.390691,0.948264,-0.005036,-1.591601,1.756769,40.33
0.731575,2.270557,-0.005036,-1.591601,1.756769,46.58
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,10.88
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,19.12
2.394801,-0.270597,-0.005036,-1.591601,1.756769,30.41
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,12.69
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,24.01
0.067187,-0.736723,-0.005036,-1.591601,1.756769,38.95
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,38.99
-0.54314,1.166942,-0.005036,-1.591601,1.756769,45.83
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,50.1
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,5.97
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,28.84
2.202713,-0.898734,-0.005036,-1.591601,1.756769,55.77
-0.388744,1.671355,-0.005036,-1.591601,1.756769,27.19
-0.390691,0.948264,-0.005036,-1.591601,1.756769,55.41
0.731575,2.270557,-0.005036,-1.591601,1.756769,64.88
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,7.66
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,24.92
2.394801,-0.270597,-0.005036,-1.591601,1.756769,43.47
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,6.62
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,19.22
0.067187,-0.736723,-0.005036,-1.591601,1.756769,38.88
-0.54314,1.166942,-0.005036,-1.591601,1.756769,8.12
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,9.23
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,0.34
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,32.96
2.202713,-0.898734,-0.005036,-1.591601,1.756769,47.36
-0.388744,1.671355,-0.005036,-1.591601,1.756769,24.02
-0.390691,0.948264,-0.005036,-1.591601,1.756769,30.08
0.731575,2.270557,-0.005036,-1.591601,1.756769,29.79
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,3.17
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,18.21
2.394801,-0.270597,-0.005036,-1.591601,1.756769,28.28
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,9.33
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,24.09
0.067187,-0.736723,-0.005036,-1.591601,1.756769,26.99
-0.54314,1.166942,-0.005036,-1.591601,1.756769,7.41
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,8.43
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,0.73
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,20.33
2.202713,-0.898734,-0.005036,-1.591601,1.756769,20.52
-0.388744,1.671355,-0.005036,-1.591601,1.756769,21.6
-0.390691,0.948264,-0.005036,-1.591601,1.756769,30.29
0.731575,2.270557,-0.005036,-1.591601,1.756769,38.86
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,4.14
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,16.02
2.394801,-0.270597,-0.005036,-1.591601,1.756769,19.48
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,5.98
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,19.02
0.067187,-0.736723,-0.005036,-1.591601,1.756769,34.03
-0.54314,1.166942,-0.005036,-1.591601,1.756769,4.7
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,8.11
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,0.94
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,17.29
2.202713,-0.898734,-0.005036,-1.591601,1.756769,38.17
-0.388744,1.671355,-0.005036,-1.591601,1.756769,25.48
-0.390691,0.948264,-0.005036,-1.591601,1.756769,49.96
0.731575,2.270557,-0.005036,-1.591601,1.756769,54.07
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,3.61
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,16.57
2.394801,-0.270597,-0.005036,-1.591601,1.756769,32.52
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,24.17
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,35.81
0.067187,-0.736723,-1.596058,0.283227,-0.544071,40.29
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,3.12
-0.54314,1.166942,-1.596058,0.283227,-0.544071,42.3
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,40.31
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,10.9
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,61.06
2.202713,-0.898734,-1.596058,0.283227,-0.544071,64.44
-0.388744,1.671355,-1.596058,0.283227,-0.544071,70.15
-0.390691,0.948264,-1.596058,0.283227,-0.544071,70.26
0.731575,2.270557,-1.596058,0.283227,-0.544071,73.95
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,27.32
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,72.88
2.394801,-0.270597,-1.596058,0.283227,-0.544071,74.62
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,21.84
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,34.9
0.067187,-0.736723,-1.596058,0.283227,-0.544071,40.41
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,0.34
-0.54314,1.166942,-1.596058,0.283227,-0.544071,37.13
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,34.27
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,1.36
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,57.33
2.202713,-0.898734,-1.596058,0.283227,-0.544071,64.45
-0.388744,1.671355,-1.596058,0.283227,-0.544071,61.14
-0.390691,0.948264,-1.596058,0.283227,-0.544071,70.68
0.731575,2.270557,-1.596058,0.283227,-0.544071,58.46
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,21.26
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,61.02
2.394801,-0.270597,-1.596058,0.283227,-0.544071,68.67
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,24.48
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,38.35
0.067187,-0.736723,-1.596058,0.283227,-0.544071,42.68
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,0.4
-0.54314,1.166942,-1.596058,0.283227,-0.544071,47.37
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,42.53
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,1.44
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,67.97
2.202713,-0.898734,-1.596058,0.283227,-0.544071,67.99
-0.388744,1.671355,-1.596058,0.283227,-0.544071,83.17
-0.390691,0.948264,-1.596058,0.283227,-0.544071,81.27
0.731575,2.270557,-1.596058,0.283227,-0.544071,84.68
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,23.8
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,79.51
2.394801,-0.270597,-1.596058,0.283227,-0.544071,79.64
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,31.73
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,33.92
0.067187,-0.736723,-1.596058,0.283227,-0.544071,38.41
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,1.28
-0.54314,1.166942,-1.596058,0.283227,-0.544071,46.05
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,43.34
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,9.85
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,63.84
2.202713,-0.898734,-1.596058,0.283227,-0.544071,64.6
-0.388744,1.671355,-1.596058,0.283227,-0.544071,54.53
-0.390691,0.948264,-1.596058,0.283227,-0.544071,55.7
0.731575,2.270557,-1.596058,0.283227,-0.544071,57.76
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,51.96
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,71.32
2.394801,-0.270597,-1.596058,0.283227,-0.544071,78.36
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,31.26
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,38.72
0.067187,-0.736723,-1.596058,0.283227,-0.544071,36.57
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,0.72
-0.54314,1.166942,-1.596058,0.283227,-0.544071,36.23
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,33.95
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,3.37
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,54.47
2.202713,-0.898734,-1.596058,0.283227,-0.544071,62.79
-0.388744,1.671355,-1.596058,0.283227,-0.544071,66.11
-0.390691,0.948264,-1.596058,0.283227,-0.544071,66.35
0.731575,2.270557,-1.596058,0.283227,-0.544071,65.5
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,33.03
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,65.91
2.394801,-0.270597,-1.596058,0.283227,-0.544071,67.31
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,33.93
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,40.6
0.067187,-0.736723,-1.596058,0.283227,-0.544071,42.25
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,1.15
-0.54314,1.166942,-1.596058,0.283227,-0.544071,46.21
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,44.41
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,3.86
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,69.26
2.202713,-0.898734,-1.596058,0.283227,-0.544071,68.72
-0.388744,1.671355,-1.596058,0.283227,-0.544071,82.51
-0.390691,0.948264,-1.596058,0.283227,-0.544071,84.42
0.731575,2.270557,-1.596058,0.283227,-0.544071,83.83
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,33.62
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,76.74
2.394801,-0.270597,-1.596058,0.283227,-0.544071,78.25
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,33.45
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,36.57
0.067187,-0.736723,-1.596058,0.283227,-0.544071,39.56
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,8.39
-0.54314,1.166942,-1.596058,0.283227,-0.544071,65.93
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,63.53
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,9.77
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,64.81
2.202713,-0.898734,-1.596058,0.283227,-0.544071,63.42
-0.388744,1.671355,-1.596058,0.283227,-0.544071,62.47
-0.390691,0.948264,-1.596058,0.283227,-0.544071,64.58
0.731575,2.270557,-1.596058,0.283227,-0.544071,63.22
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,65.34
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,72.71
2.394801,-0.270597,-1.596058,0.283227,-0.544071,76.8
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,33.27
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,39.35
0.067187,-0.736723,-1.596058,0.283227,-0.544071,39.03
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,41.04
-0.54314,1.166942,-1.596058,0.283227,-0.544071,57.95
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,52.15
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,5.06
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,57.19
2.202713,-0.898734,-1.596058,0.283227,-0.544071,59.82
-0.388744,1.671355,-1.596058,0.283227,-0.544071,62.4
-0.390691,0.948264,-1.596058,0.283227,-0.544071,66.51
0.731575,2.270557,-1.596058,0.283227,-0.544071,62.22
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,37.52
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,60.66
2.394801,-0.270597,-1.596058,0.283227,-0.544071,65.95
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,37.08
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,39.89
0.067187,-0.736723,-1.596058,0.283227,-0.544071,41.56
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,42.06
-0.54314,1.166942,-1.596058,0.283227,-0.544071,66.27
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,56.81
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,5.46
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,69.08
2.202713,-0.898734,-1.596058,0.283227,-0.544071,67.52
-0.388744,1.671355,-1.596058,0.283227,-0.544071,84.81
-0.390691,0.948264,-1.596058,0.283227,-0.544071,83.83
0.731575,2.270557,-1.596058,0.283227,-0.544071,85.99
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,45.2
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,78.63
2.394801,-0.270597,-1.596058,0.283227,-0.544071,81.63
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,17.5
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,38.94
0.067187,-0.736723,-1.596058,0.283227,-0.544071,40.11
-0.54314,1.166942,-1.596058,0.283227,-0.544071,42.74
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,44.88
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,0.65
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,65.57
2.202713,-0.898734,-1.596058,0.283227,-0.544071,66.68
-0.388744,1.671355,-1.596058,0.283227,-0.544071,70.25
-0.390691,0.948264,-1.596058,0.283227,-0.544071,69.98
0.731575,2.270557,-1.596058,0.283227,-0.544071,75.74
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,8.78
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,74.08
2.394801,-0.270597,-1.596058,0.283227,-0.544071,75.29
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,12.26
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,37.31
0.067187,-0.736723,-1.596058,0.283227,-0.544071,36.59
-0.54314,1.166942,-1.596058,0.283227,-0.544071,38.67
